ticket_id,customer_id,created_at,closed_at,status,satisfaction_score
TKT002615,U006382,2022-05-15,,open,
TKT002616,U006382,2022-05-15,,open,
TKT002617,U006383,2023-02-17,,open,
TKT002618,U006395,2022-05-30,2022-06-02,closed,2.0
TKT002619,U006395,2022-02-23,2022-02-25,closed,5.0
TKT002620,U006395,2022-02-27,2022-03-02,closed,5.0
TKT002621,U006400,2023-09-06,2023-09-07,closed,5.0
TKT002622,U006400,2023-09-07,,open,
TKT002623,U006400,2023-09-06,,open,
TKT002624,U006401,2022-09-20,2022-09-26,closed,2.0
TKT002625,U006401,2022-10-09,,open,
TKT002626,U006416,2023-11-20,2023-11-26,closed,5.0
TKT002627,U006416,2024-06-20,2024-06-26,closed,4.0
TKT002628,U006419,2022-04-23,2022-04-26,closed,3.0
TKT002629,U006419,2022-05-14,2022-05-19,closed,3.0
TKT002630,U006419,2022-04-23,2022-04-27,closed,3.0
TKT002631,U006422,2024-08-20,2024-08-23,closed,3.0
TKT002632,U006427,2024-05-31,2024-06-03,closed,3.0
TKT002633,U006427,2024-10-07,2024-10-09,closed,4.0
TKT002634,U006431,2023-03-07,2023-03-13,closed,1.0
TKT002635,U006437,2024-08-22,2024-08-25,closed,1.0
TKT002636,U006438,2023-04-30,2023-05-02,closed,5.0
TKT002637,U006438,2023-03-05,2023-03-09,closed,4.0
TKT002638,U006438,2023-03-03,2023-03-07,closed,1.0
TKT002639,U006439,2023-06-28,2023-07-01,closed,2.0
TKT002640,U006439,2023-06-23,2023-06-24,closed,1.0
TKT002641,U006440,2022-06-05,,open,
TKT002642,U006440,2022-06-06,,open,
TKT002643,U006447,2022-08-24,2022-08-25,closed,3.0
TKT002644,U006447,2024-03-13,2024-03-20,closed,4.0
TKT002645,U006451,2022-04-01,,open,
TKT002646,U006451,2022-03-31,,open,
TKT002647,U006451,2022-04-01,,open,
TKT002648,U006478,2023-01-23,2023-01-27,closed,1.0
TKT002649,U006478,2023-01-29,2023-02-01,closed,2.0
TKT002650,U006486,2024-11-02,2024-11-03,closed,1.0
TKT002651,U006488,2023-10-23,2023-10-27,closed,5.0
TKT002652,U006492,2022-10-11,2022-10-18,closed,1.0
TKT002653,U006492,2022-10-23,2022-10-26,closed,4.0
TKT002654,U006504,2022-05-26,2022-05-30,closed,3.0
TKT002655,U006504,2022-04-20,2022-04-25,closed,3.0
TKT002656,U006504,2022-11-28,2022-12-03,closed,1.0
TKT002657,U006510,2023-04-17,2023-04-22,closed,3.0
TKT002658,U006517,2023-09-19,2023-09-20,closed,3.0
TKT002659,U006517,2023-11-30,2023-12-01,closed,3.0
TKT002660,U006518,2023-07-22,2023-07-29,closed,4.0
TKT002661,U006518,2023-08-28,2023-09-03,closed,5.0
TKT002662,U006518,2024-10-25,2024-10-26,closed,2.0
TKT002663,U006519,2024-09-14,2024-09-20,closed,2.0
TKT002664,U006519,2024-04-08,2024-04-13,closed,2.0
TKT002665,U006519,2023-03-24,2023-03-31,closed,5.0
TKT002666,U006530,2022-05-21,,open,
TKT002667,U006534,2023-05-12,2023-05-15,closed,4.0
TKT002668,U006534,2023-03-28,2023-03-31,closed,1.0
TKT002669,U006534,2024-04-22,2024-04-24,closed,5.0
TKT002670,U006538,2023-09-13,2023-09-15,closed,1.0
TKT002671,U006538,2024-07-27,2024-08-01,closed,5.0
TKT002672,U006544,2024-05-12,2024-05-18,closed,4.0
TKT002673,U006544,2022-10-27,2022-11-03,closed,4.0
TKT002674,U006544,2023-11-22,2023-11-25,closed,3.0
TKT002675,U006547,2023-02-23,,open,
TKT002676,U006559,2022-11-02,2022-11-04,closed,4.0
TKT002677,U006559,2022-07-11,2022-07-18,closed,4.0
TKT002678,U006560,2022-04-05,,open,
TKT002679,U006560,2022-04-05,,open,
TKT002680,U006560,2022-04-05,,open,
TKT002681,U006569,2022-08-31,,open,
TKT002682,U006569,2022-09-03,,open,
TKT002683,U006569,2022-09-03,,open,
TKT002684,U006570,2022-06-22,2022-06-23,closed,4.0
TKT002685,U006570,2022-06-07,2022-06-09,closed,2.0
TKT002686,U006577,2023-03-16,,open,
TKT002687,U006577,2023-03-16,2023-03-17,closed,5.0
TKT002688,U006580,2023-11-25,2023-12-02,closed,5.0
TKT002689,U006581,2022-11-26,,open,
TKT002690,U006581,2022-11-28,,open,
TKT002691,U006583,2024-10-03,2024-10-05,closed,3.0
TKT002692,U006595,2022-09-21,,open,
TKT002693,U006595,2022-09-19,,open,
TKT002694,U006595,2022-09-20,,open,
TKT002695,U006598,2023-09-17,2023-09-23,closed,5.0
TKT002696,U006598,2024-04-22,2024-04-27,closed,4.0
TKT002697,U006598,2023-04-17,2023-04-22,closed,5.0
TKT002698,U006613,2022-08-24,2022-08-27,closed,2.0
TKT002699,U006622,2022-12-08,,open,
TKT002700,U006625,2024-07-21,2024-07-25,closed,5.0
TKT002701,U006628,2024-08-24,2024-08-25,closed,4.0
TKT002702,U006628,2024-02-07,2024-02-11,closed,1.0
TKT002703,U006632,2023-05-29,2023-05-30,closed,5.0
TKT002704,U006632,2023-05-26,2023-05-28,closed,5.0
TKT002705,U006637,2022-02-07,2022-02-08,closed,3.0
TKT002706,U006637,2022-02-07,,open,
TKT002707,U006637,2022-02-08,,open,
TKT002708,U006645,2023-03-27,,open,
TKT002709,U006648,2024-05-05,2024-05-08,closed,4.0
TKT002710,U006648,2024-06-14,2024-06-15,closed,3.0
TKT002711,U006660,2022-01-31,,open,
TKT002712,U006661,2024-03-07,2024-03-13,closed,3.0
TKT002713,U006662,2024-10-28,2024-10-29,closed,1.0
TKT002714,U006662,2022-06-13,2022-06-15,closed,1.0
TKT002715,U006668,2022-05-24,,open,
TKT002716,U006668,2022-05-24,,open,
TKT002717,U006674,2023-06-01,,open,
TKT002718,U006674,2023-06-02,,open,
TKT002719,U006674,2023-06-01,,open,
TKT002720,U006675,2022-08-06,,open,
TKT002721,U006675,2022-07-24,2022-07-30,closed,2.0
TKT002722,U006677,2023-09-26,,open,
TKT002723,U006677,2023-09-29,,open,
TKT002724,U006677,2023-09-29,,open,
TKT002725,U006680,2022-10-17,2022-10-20,closed,4.0
TKT002726,U006680,2022-10-18,,open,
TKT002727,U006680,2022-10-16,,open,
TKT002728,U006684,2022-11-08,2022-11-11,closed,4.0
TKT002729,U006685,2024-02-27,2024-02-28,closed,4.0
TKT002730,U006685,2024-02-28,2024-02-29,closed,3.0
TKT002731,U006685,2024-03-11,,open,
TKT002732,U006689,2023-01-15,2023-01-16,closed,2.0
TKT002733,U006689,2023-01-19,,open,
TKT002734,U006689,2023-01-16,2023-01-19,closed,2.0
TKT002735,U006691,2022-09-22,2022-09-27,closed,4.0
TKT002736,U006694,2023-06-15,2023-06-22,closed,1.0
TKT002737,U006694,2023-03-07,2023-03-12,closed,4.0
TKT002738,U006694,2023-04-24,2023-04-26,closed,3.0
TKT002739,U006695,2024-05-09,2024-05-13,closed,2.0
TKT002740,U006695,2023-07-21,2023-07-24,closed,3.0
TKT002741,U006695,2023-04-05,2023-04-08,closed,1.0
TKT002742,U006701,2023-07-06,2023-07-08,closed,4.0
TKT002743,U006701,2024-05-06,2024-05-13,closed,2.0
TKT002744,U006701,2024-08-09,2024-08-10,closed,2.0
TKT002745,U006705,2024-03-18,2024-03-20,closed,3.0
TKT002746,U006708,2023-02-12,2023-02-17,closed,5.0
TKT002747,U006712,2023-07-31,2023-08-06,closed,4.0
TKT002748,U006712,2023-12-26,2024-01-02,closed,4.0
TKT002749,U006712,2022-12-21,2022-12-25,closed,4.0
TKT002750,U006713,2023-04-12,2023-04-19,closed,2.0
TKT002751,U006718,2023-11-02,2023-11-03,closed,2.0
TKT002752,U006718,2023-10-29,2023-11-01,closed,4.0
TKT002753,U006718,2023-10-19,2023-10-23,closed,4.0
TKT002754,U006719,2022-11-13,2022-11-19,closed,3.0
TKT002755,U006720,2022-05-10,2022-05-16,closed,1.0
TKT002756,U006722,2022-10-17,2022-10-23,closed,5.0
TKT002757,U006722,2022-11-04,2022-11-10,closed,4.0
TKT002758,U006722,2022-11-06,2022-11-07,closed,4.0
TKT002759,U006725,2022-06-01,2022-06-02,closed,2.0
TKT002760,U006725,2022-05-25,2022-05-29,closed,3.0
TKT002761,U006725,2022-06-07,2022-06-09,closed,4.0
TKT002762,U006730,2022-12-27,2023-01-01,closed,1.0
TKT002763,U006733,2023-11-07,2023-11-14,closed,2.0
TKT002764,U006733,2023-02-20,2023-02-23,closed,5.0
TKT002765,U006733,2023-03-27,2023-03-29,closed,4.0
TKT002766,U006734,2022-07-14,,open,
TKT002767,U006734,2022-07-13,2022-07-15,closed,3.0
TKT002768,U006736,2022-06-07,,open,
TKT002769,U006736,2022-06-07,2022-06-08,closed,4.0
TKT002770,U006737,2024-06-09,2024-06-11,closed,4.0
TKT002771,U006753,2022-11-16,2022-11-17,closed,4.0
TKT002772,U006753,2022-11-05,2022-11-11,closed,1.0
TKT002773,U006753,2022-11-21,,open,
TKT002774,U006754,2024-08-09,2024-08-12,closed,1.0
TKT002775,U006757,2022-08-27,,open,
TKT002776,U006757,2022-08-11,2022-08-14,closed,1.0
TKT002777,U006761,2022-06-22,,open,
TKT002778,U006764,2023-03-07,,open,
TKT002779,U006764,2023-03-07,,open,
TKT002780,U006769,2023-01-18,2023-01-22,closed,2.0
TKT002781,U006769,2023-01-17,2023-01-23,closed,5.0
TKT002782,U006769,2024-02-20,2024-02-23,closed,1.0
TKT002783,U006770,2023-02-08,2023-02-11,closed,5.0
TKT002784,U006773,2022-10-18,,open,
TKT002785,U006786,2023-01-05,2023-01-06,closed,4.0
TKT002786,U006792,2024-02-18,2024-02-22,closed,3.0
TKT002787,U006797,2022-07-19,,open,
TKT002788,U006797,2022-07-20,,open,
TKT002789,U006804,2023-10-15,2023-10-19,closed,2.0
TKT002790,U006804,2024-04-20,2024-04-21,closed,1.0
TKT002791,U006805,2022-05-03,,open,
TKT002792,U006811,2022-07-01,,open,
TKT002793,U006817,2023-11-12,2023-11-14,closed,4.0
TKT002794,U006817,2023-09-23,2023-09-26,closed,1.0
TKT002795,U006823,2023-03-13,2023-03-15,closed,2.0
TKT002796,U006832,2023-08-15,2023-08-21,closed,3.0
TKT002797,U006844,2023-05-10,2023-05-12,closed,1.0
TKT002798,U006844,2023-04-10,2023-04-15,closed,1.0
TKT002799,U006844,2023-03-18,2023-03-21,closed,4.0
TKT002800,U006845,2022-06-11,2022-06-15,closed,5.0
TKT002801,U006845,2022-05-25,2022-05-31,closed,3.0
TKT002802,U006845,2022-12-07,2022-12-12,closed,1.0
TKT002803,U006854,2022-12-27,2022-12-30,closed,5.0
TKT002804,U006854,2023-02-09,2023-02-10,closed,2.0
TKT002805,U006856,2023-06-24,2023-06-25,closed,5.0
TKT002806,U006856,2023-05-15,2023-05-21,closed,4.0
TKT002807,U006856,2024-11-28,2024-12-01,closed,4.0
TKT002808,U006858,2022-11-30,,open,
TKT002809,U006858,2022-11-27,2022-11-28,closed,2.0
TKT002810,U006858,2022-11-26,2022-11-27,closed,1.0
TKT002811,U006859,2024-09-27,2024-10-04,closed,3.0
TKT002812,U006863,2023-06-19,2023-06-21,closed,5.0
TKT002813,U006873,2022-06-09,2022-06-13,closed,5.0
TKT002814,U006873,2022-06-28,2022-07-01,closed,1.0
TKT002815,U006881,2023-09-03,2023-09-08,closed,3.0
TKT002816,U006881,2023-09-05,,open,
TKT002817,U006882,2022-06-11,,open,
TKT002818,U006882,2022-06-10,,open,
TKT002819,U006882,2022-06-09,2022-06-11,closed,3.0
TKT002820,U006885,2023-06-02,2023-06-03,closed,4.0
TKT002821,U006885,2024-08-23,2024-08-28,closed,3.0
TKT002822,U006885,2024-09-26,2024-09-28,closed,1.0
TKT002823,U006895,2022-11-11,2022-11-13,closed,4.0
TKT002824,U006903,2023-07-07,2023-07-11,closed,3.0
TKT002825,U006921,2023-12-07,2023-12-11,closed,2.0
TKT002826,U006921,2024-01-05,2024-01-06,closed,3.0
TKT002827,U006921,2023-08-11,2023-08-12,closed,3.0
TKT002828,U006929,2022-09-03,,open,
TKT002829,U006929,2022-09-03,,open,
TKT002830,U006929,2022-09-03,,open,
TKT002831,U006931,2023-09-13,2023-09-20,closed,4.0
TKT002832,U006932,2022-06-02,2022-06-06,closed,5.0
TKT002833,U006932,2022-05-17,2022-05-23,closed,2.0
TKT002834,U006932,2024-03-17,2024-03-19,closed,1.0
TKT002835,U006935,2022-04-28,2022-04-30,closed,3.0
TKT002836,U006935,2022-05-02,,open,
TKT002837,U006939,2022-06-23,,open,
TKT002838,U006945,2022-09-18,,open,
TKT002839,U006945,2022-09-18,,open,
TKT002840,U006945,2022-09-18,,open,
TKT002841,U006948,2022-09-30,2022-10-05,closed,1.0
TKT002842,U006951,2024-04-07,2024-04-11,closed,1.0
TKT002843,U006954,2024-04-25,2024-04-30,closed,2.0
TKT002844,U006960,2023-09-17,2023-09-18,closed,3.0
TKT002845,U006960,2023-09-18,2023-09-24,closed,2.0
TKT002846,U006960,2023-09-17,2023-09-24,closed,4.0
TKT002847,U006963,2023-12-07,2023-12-08,closed,3.0
TKT002848,U006963,2024-07-22,2024-07-25,closed,2.0
TKT002849,U006963,2023-01-30,2023-02-05,closed,1.0
TKT002850,U006967,2023-03-01,2023-03-03,closed,5.0
TKT002851,U006967,2022-06-29,2022-07-06,closed,3.0
TKT002852,U006976,2024-04-23,2024-04-28,closed,3.0
TKT002853,U006977,2022-11-26,,open,
TKT002854,U006977,2022-11-27,2022-11-29,closed,5.0
TKT002855,U006978,2022-07-26,2022-07-28,closed,2.0
TKT002856,U006978,2022-08-02,2022-08-07,closed,3.0
TKT002857,U006978,2022-08-17,2022-08-23,closed,3.0
TKT002858,U006984,2023-05-20,,open,
TKT002859,U006984,2023-05-20,,open,
TKT002860,U006984,2023-05-20,,open,
TKT002861,U006987,2022-08-12,,open,
TKT002862,U007008,2023-07-04,2023-07-08,closed,4.0
TKT002863,U007011,2022-12-29,2023-01-04,closed,3.0
TKT002864,U007011,2024-12-12,,open,
TKT002865,U007011,2022-03-19,2022-03-21,closed,2.0
TKT002866,U007015,2023-08-15,2023-08-19,closed,5.0
TKT002867,U007015,2023-04-13,2023-04-15,closed,2.0
TKT002868,U007015,2023-10-22,2023-10-25,closed,3.0
TKT002869,U007019,2022-08-05,2022-08-07,closed,2.0
TKT002870,U007022,2023-07-27,2023-08-03,closed,2.0
TKT002871,U007022,2023-09-02,2023-09-05,closed,1.0
TKT002872,U007022,2023-06-27,2023-06-29,closed,3.0
TKT002873,U007043,2023-12-08,2023-12-12,closed,2.0
TKT002874,U007043,2022-08-17,2022-08-24,closed,1.0
TKT002875,U007051,2023-06-12,2023-06-18,closed,1.0
TKT002876,U007055,2022-09-14,2022-09-17,closed,1.0
TKT002877,U007057,2023-01-15,2023-01-22,closed,3.0
TKT002878,U007057,2023-01-21,2023-01-22,closed,3.0
TKT002879,U007057,2023-01-17,,open,
TKT002880,U007060,2023-02-28,,open,
TKT002881,U007060,2023-02-28,,open,
TKT002882,U007063,2022-11-08,2022-11-09,closed,1.0
TKT002883,U007063,2022-12-04,,open,
TKT002884,U007063,2022-11-04,2022-11-10,closed,4.0
TKT002885,U007064,2023-12-26,2024-01-01,closed,2.0
TKT002886,U007064,2023-10-14,2023-10-18,closed,5.0
TKT002887,U007065,2022-05-03,2022-05-08,closed,3.0
TKT002888,U007065,2022-05-05,2022-05-09,closed,1.0
TKT002889,U007065,2022-05-04,2022-05-08,closed,4.0
TKT002890,U007075,2024-05-08,2024-05-14,closed,2.0
TKT002891,U007075,2024-08-26,2024-08-27,closed,4.0
TKT002892,U007078,2022-09-28,2022-09-29,closed,5.0
TKT002893,U007078,2022-09-29,,open,
TKT002894,U007085,2023-02-20,,open,
TKT002895,U007085,2023-02-15,2023-02-22,closed,5.0
TKT002896,U007089,2022-07-27,2022-07-29,closed,1.0
TKT002897,U007093,2022-07-03,2022-07-07,closed,5.0
TKT002898,U007093,2022-08-20,2022-08-25,closed,2.0
TKT002899,U007093,2023-04-03,2023-04-09,closed,3.0
TKT002900,U007096,2022-07-01,2022-07-04,closed,2.0
TKT002901,U007096,2022-06-05,2022-06-11,closed,2.0
TKT002902,U007096,2022-04-16,2022-04-23,closed,4.0
TKT002903,U007098,2023-09-02,,open,
TKT002904,U007101,2022-12-08,2022-12-13,closed,4.0
TKT002905,U007101,2024-06-26,2024-06-29,closed,5.0
TKT002906,U007101,2024-08-15,2024-08-20,closed,1.0
TKT002907,U007105,2022-11-06,,open,
TKT002908,U007105,2022-11-07,,open,
TKT002909,U007106,2022-10-05,2022-10-12,closed,5.0
TKT002910,U007106,2022-10-03,2022-10-07,closed,1.0
TKT002911,U007109,2024-01-23,2024-01-29,closed,5.0
TKT002912,U007109,2023-02-07,2023-02-12,closed,2.0
TKT002913,U007112,2022-08-21,2022-08-22,closed,3.0
TKT002914,U007119,2022-06-01,2022-06-02,closed,2.0
TKT002915,U007120,2024-03-05,2024-03-09,closed,5.0
TKT002916,U007120,2024-03-30,2024-04-01,closed,1.0
TKT002917,U007120,2024-07-27,2024-08-03,closed,2.0
TKT002918,U007122,2022-05-14,,open,
TKT002919,U007122,2022-05-14,,open,
TKT002920,U007124,2023-09-19,2023-09-26,closed,4.0
TKT002921,U007129,2023-05-02,,open,
TKT002922,U007132,2022-09-22,,open,
TKT002923,U007132,2022-09-21,,open,
TKT002924,U007132,2022-09-22,,open,
TKT002925,U007133,2022-06-02,,open,
TKT002926,U007133,2022-06-02,2022-06-03,closed,1.0
TKT002927,U007139,2023-08-11,2023-08-17,closed,5.0
TKT002928,U007139,2024-11-22,2024-11-27,closed,4.0
TKT002929,U007142,2023-02-04,2023-02-11,closed,2.0
TKT002930,U007142,2022-11-22,2022-11-27,closed,3.0
TKT002931,U007142,2022-12-23,2022-12-27,closed,3.0
TKT002932,U007148,2024-07-27,2024-08-03,closed,3.0
TKT002933,U007148,2024-05-23,2024-05-28,closed,3.0
TKT002934,U007148,2023-06-04,2023-06-08,closed,2.0
TKT002935,U007151,2024-07-03,2024-07-07,closed,4.0
TKT002936,U007153,2024-09-04,2024-09-10,closed,5.0
TKT002937,U007168,2024-08-29,2024-08-30,closed,2.0
TKT002938,U007168,2024-07-02,2024-07-03,closed,3.0
TKT002939,U007176,2023-10-09,,open,
TKT002940,U007176,2023-10-08,,open,
TKT002941,U007184,2022-12-29,2022-12-30,closed,2.0
TKT002942,U007184,2022-12-24,2022-12-28,closed,4.0
TKT002943,U007184,2022-12-28,2022-12-29,closed,2.0
TKT002944,U007190,2022-05-22,2022-05-29,closed,1.0
TKT002945,U007190,2022-05-17,2022-05-22,closed,4.0
TKT002946,U007209,2023-09-08,2023-09-14,closed,2.0
TKT002947,U007222,2023-02-13,,open,
TKT002948,U007222,2023-02-10,2023-02-13,closed,3.0
TKT002949,U007223,2023-06-17,2023-06-22,closed,2.0
TKT002950,U007223,2023-06-04,2023-06-10,closed,5.0
TKT002951,U007227,2024-11-14,2024-11-17,closed,2.0
TKT002952,U007237,2022-05-07,2022-05-08,closed,3.0
TKT002953,U007237,2022-05-30,2022-06-02,closed,4.0
TKT002954,U007240,2024-12-02,2024-12-09,closed,5.0
TKT002955,U007240,2023-02-10,2023-02-11,closed,5.0
TKT002956,U007247,2024-09-28,2024-09-30,closed,5.0
TKT002957,U007249,2022-03-10,2022-03-11,closed,2.0
TKT002958,U007249,2022-03-17,2022-03-18,closed,5.0
TKT002959,U007249,2022-03-10,2022-03-14,closed,2.0
TKT002960,U007250,2022-06-04,2022-06-08,closed,2.0
TKT002961,U007250,2022-06-27,2022-06-28,closed,3.0
TKT002962,U007253,2022-11-19,,open,
TKT002963,U007253,2022-11-18,,open,
TKT002964,U007253,2022-11-19,2022-11-20,closed,2.0
TKT002965,U007255,2022-12-05,2022-12-08,closed,2.0
TKT002966,U007264,2022-08-20,2022-08-26,closed,3.0
TKT002967,U007264,2022-08-25,,open,
TKT002968,U007264,2022-08-23,2022-08-24,closed,5.0
TKT002969,U007268,2023-01-06,2023-01-09,closed,1.0
TKT002970,U007278,2022-08-19,,open,
TKT002971,U007278,2022-08-19,,open,
TKT002972,U007278,2022-08-15,2022-08-19,closed,4.0
TKT002973,U007282,2023-08-14,,open,
TKT002974,U007282,2023-08-15,,open,
TKT002975,U007287,2023-06-12,2023-06-17,closed,5.0
TKT002976,U007287,2024-01-15,2024-01-16,closed,5.0
TKT002977,U007287,2022-11-09,2022-11-12,closed,2.0
TKT002978,U007291,2022-10-16,2022-10-18,closed,2.0
TKT002979,U007291,2022-10-15,2022-10-19,closed,4.0
TKT002980,U007292,2022-06-23,2022-06-24,closed,3.0
TKT002981,U007292,2022-06-11,2022-06-14,closed,4.0
TKT002982,U007292,2022-06-20,2022-06-22,closed,2.0
TKT002983,U007294,2022-03-21,,open,
TKT002984,U007294,2022-03-22,,open,
TKT002985,U007297,2024-10-10,2024-10-13,closed,1.0
TKT002986,U007297,2022-12-01,2022-12-04,closed,1.0
TKT002987,U007299,2022-10-25,2022-10-30,closed,3.0
TKT002988,U007299,2023-02-02,2023-02-08,closed,4.0
TKT002989,U007303,2024-05-18,2024-05-19,closed,2.0
TKT002990,U007303,2024-04-01,2024-04-03,closed,2.0
TKT002991,U007308,2022-11-11,2022-11-13,closed,5.0
TKT002992,U007308,2022-12-25,2022-12-27,closed,5.0
TKT002993,U007314,2022-06-15,2022-06-22,closed,2.0
TKT002994,U007316,2023-06-30,,open,
TKT002995,U007316,2023-07-01,,open,
TKT002996,U007317,2023-03-21,2023-03-22,closed,1.0
TKT002997,U007325,2023-02-13,2023-02-19,closed,1.0
TKT002998,U007325,2022-10-13,2022-10-15,closed,2.0
TKT002999,U007337,2024-03-10,2024-03-11,closed,3.0
TKT003000,U007337,2024-01-22,2024-01-25,closed,5.0
TKT003001,U007337,2024-11-19,2024-11-20,closed,5.0
TKT003002,U007341,2024-03-19,2024-03-24,closed,3.0
TKT003003,U007341,2023-03-26,2023-03-27,closed,2.0
TKT003004,U007343,2023-02-15,2023-02-18,closed,3.0
TKT003005,U007343,2023-02-19,,open,
TKT003006,U007347,2023-04-30,2023-05-03,closed,2.0
TKT003007,U007347,2023-04-28,2023-05-04,closed,4.0
TKT003008,U007347,2023-05-03,2023-05-04,closed,3.0
TKT003009,U007353,2023-09-08,,open,
TKT003010,U007353,2023-09-06,,open,
TKT003011,U007354,2023-09-17,2023-09-24,closed,4.0
TKT003012,U007354,2024-04-14,2024-04-21,closed,5.0
TKT003013,U007354,2024-06-13,2024-06-18,closed,5.0
TKT003014,U007355,2022-09-16,,open,
TKT003015,U007355,2022-09-14,2022-09-15,closed,3.0
TKT003016,U007355,2022-09-15,,open,
TKT003017,U007363,2023-10-10,,open,
TKT003018,U007363,2023-09-23,2023-09-29,closed,2.0
TKT003019,U007363,2023-09-20,2023-09-26,closed,4.0
TKT003020,U007365,2024-04-21,2024-04-26,closed,2.0
TKT003021,U007373,2022-04-29,2022-05-03,closed,4.0
TKT003022,U007373,2022-05-14,2022-05-19,closed,5.0
TKT003023,U007373,2022-05-09,2022-05-15,closed,1.0
TKT003024,U007375,2023-01-23,2023-01-29,closed,3.0
TKT003025,U007375,2022-11-30,2022-12-07,closed,4.0
TKT003026,U007376,2022-08-14,,open,
TKT003027,U007376,2022-08-13,,open,
TKT003028,U007376,2022-08-14,,open,
TKT003029,U007382,2022-08-11,2022-08-18,closed,4.0
TKT003030,U007382,2023-07-01,2023-07-07,closed,1.0
TKT003031,U007382,2022-07-16,2022-07-17,closed,4.0
TKT003032,U007384,2022-10-05,2022-10-09,closed,5.0
TKT003033,U007384,2022-09-26,2022-09-27,closed,5.0
TKT003034,U007388,2023-03-19,2023-03-26,closed,3.0
TKT003035,U007388,2023-03-31,2023-04-03,closed,4.0
TKT003036,U007390,2023-02-07,2023-02-09,closed,5.0
TKT003037,U007390,2024-02-17,2024-02-24,closed,4.0
TKT003038,U007390,2024-07-07,2024-07-08,closed,3.0
TKT003039,U007399,2023-06-18,2023-06-21,closed,5.0
TKT003040,U007399,2023-07-04,2023-07-05,closed,3.0
TKT003041,U007399,2024-05-21,2024-05-24,closed,2.0
TKT003042,U007410,2023-07-26,2023-08-01,closed,1.0
TKT003043,U007410,2024-07-14,2024-07-18,closed,2.0
TKT003044,U007410,2023-04-21,2023-04-24,closed,1.0
TKT003045,U007411,2022-12-26,2022-12-30,closed,5.0
TKT003046,U007411,2023-02-15,2023-02-20,closed,4.0
TKT003047,U007411,2024-07-22,2024-07-28,closed,1.0
TKT003048,U007414,2023-01-08,2023-01-15,closed,1.0
TKT003049,U007416,2022-06-12,2022-06-15,closed,2.0
TKT003050,U007419,2022-09-30,2022-10-05,closed,5.0
TKT003051,U007419,2022-08-29,2022-09-05,closed,2.0
TKT003052,U007419,2022-09-03,2022-09-07,closed,4.0
TKT003053,U007426,2024-06-20,2024-06-26,closed,1.0
TKT003054,U007429,2022-06-20,2022-06-27,closed,5.0
TKT003055,U007429,2022-06-08,2022-06-14,closed,4.0
TKT003056,U007439,2022-12-09,2022-12-13,closed,4.0
TKT003057,U007455,2022-11-10,2022-11-15,closed,1.0
TKT003058,U007455,2022-11-28,2022-12-01,closed,2.0
TKT003059,U007455,2022-11-12,2022-11-19,closed,3.0
TKT003060,U007462,2024-12-03,2024-12-04,closed,4.0
TKT003061,U007462,2024-08-09,2024-08-12,closed,3.0
TKT003062,U007465,2024-11-06,2024-11-09,closed,2.0
TKT003063,U007466,2023-11-06,2023-11-08,closed,5.0
TKT003064,U007466,2023-11-07,2023-11-12,closed,5.0
TKT003065,U007468,2023-03-03,,open,
TKT003066,U007468,2023-03-03,2023-03-06,closed,2.0
TKT003067,U007468,2023-03-03,,open,
TKT003068,U007472,2023-04-29,,open,
TKT003069,U007475,2023-12-10,2023-12-13,closed,1.0
TKT003070,U007477,2023-05-12,2023-05-19,closed,4.0
TKT003071,U007479,2024-05-13,2024-05-15,closed,5.0
TKT003072,U007479,2023-09-23,2023-09-25,closed,1.0
TKT003073,U007479,2024-06-07,2024-06-11,closed,1.0
TKT003074,U007486,2022-04-04,2022-04-05,closed,3.0
TKT003075,U007486,2022-03-30,2022-04-02,closed,1.0
TKT003076,U007509,2023-05-18,2023-05-23,closed,2.0
TKT003077,U007509,2023-05-22,2023-05-24,closed,3.0
